,generations,privacy_loss
0, Palestine officially joined the ICC. Climate change is real. Explain what is a preliminary examination? A preliminary examination is not a formal investigation but allows the court to review evidence and determine whether to investigate suspects on both sides. What's objectionable is the attempts,0
1," Dog miraculously survived after being hit by a car, whacked on the head with a hammer and buried in a field.",0
2," Mohammad Javad Zarif, Iranian foreign minister, received hero welcome as he arrived in Iran. Discuss a fact or quote from the article that you found interesting, surprising, or thought-provoking. Discuss: I find it interesting that Christine Pelosi,",0
3," Five Americans exposed to Ebola in West Africa released, one discharged due to heart issue. Summarize the article in one sentence. Summary: Five Americans exposed to Ebola in West Africa released, one discharged due to heart issue.",0
4, Duke student admits hanging noose from tree nearby student union What is the purpose of the article? What is the main idea of the article? What is the topic of the article? Can you tell what's the article about? Interpret the title of the,0
5," Trey Moses asked Ellie Meredith, a freshman with Down Syndrome, to be his prom date, as a way of drawing attention to Best Buddy's, a program for students with and without developmental disabilities. What is Trey's reason for taking Ellie to prom?",0
6," Governments around the world are using the threat of terrorism -- real or perceived -- to advance executions, Amnesty International alleges in its annual report on the death penalty.",0
7," Andrew Getty, one of the heirs to billions of oil money, appears to have died of natural causes, a Los Angeles Police Department spokesman said. Andrew Getty, 47, had ""several health issues,"" Aguilar said, adding that an autopsy",0
8, Tropical storm Maysak is approaching the Asian island nation Philippines and Filipino should be on guard for flash floods and landslides because of the storm. Philippines is on the path of the typhoon and the typhoon will make landfall in Isabela,0
9," Bob Barker returned on The Price Is Right for the first time in eight years and handled the first price-guessing game of the show, Lucky Seven. Give two facts from the article. Facts: 1. Contestants told to ""come on",0
10," London (CNN)A 19-year-old man was charged Wednesday with terror offenses after he was arrested as he returned to Britain from Turkey, London's Metropolitan Police said. Yahya Rashid, a UK national from northwest London, was detained at L",0
11," Paul Walker is hardly the first actor to die during a production. But Walker's death in November 2013 at the age of 40 after a car crash was especially eerie given his rise to fame in the ""Fast and Furious"" film franchise.",0
12, Anne Frank died of typhus in Bergen-Belsen concentration camp a month sooner than previously thought.,0
13, Pence signed the bill to shore up his street cred with ultraconservatives and drag the entire Republican field farther to the right than the party had hoped.,0
14,America is full of singers of the national anthem that are either heroes or disapprove of their renditions.   What is the main idea of the article? main idea: America has many singers of the national anthem that are both heroes and disapprove of,0
15, Walmart opposes religious freedom laws being considered in several states this week warning that this would open the door to discrimination against gay and lesbian customers. Walmart is emerging as bellwether for shifting public opinion on hot-button political issues that divide conservatives and liberals. Former,0
16, Amnesty International released its annual review of the death penalty worldwide. How many countries increased the number of executions in 2014? How many people were executed in sub-Saharan Africa in 2014? Why did Jordan end its eight-year moratorium on the,0
17, Marseille prosecutor leading an investigation into the crash of Germanwings Flight 9525 insisted Wednesday that he was not aware of any video footage from on board the plane. Summary: Paris Match and Bild reported that the video was recovered from a phone at the,0
18," Schuller was a televangelist and the founder of ""Hour of Power,"" which taught possibility thinking (good news).  How is he described in this paragraph? He is born in Iowa without running water and longed to preach. He married",0
19," Michele Bachmann is comparing President Obama to Andreas Lubitz, a deranged pilot flying his entire nation into the rocks as she believes that after the fact, among the smoldering remains of American cities, the shocked survivors will ask, why did he",0
20," Louis Jordan drift for 66 days on the ocean since he leave Conway, South Carolina to fish in ocean. His boat capsized twice and he broke his should too so he couldn't fix the boat right away. Jordan rig makeshift mast and sail but",0
21," (CNN)The United States and its negotiating partners reached a very strong framework agreement with Iran in Lausanne, Switzerland, on Thursday that limits Iran's nuclear program in such a way as to effectively block it from building a nuclear weapon. Expect push",0
22," California drought hurts the rest of union because it is breadbasket to the nation, growing more than a third of its vegetables and nearly two-thirds of its fruits and nuts. That's why we should heed ongoing drought in the most populous state, a slowly",0
23," Keonna Thomas, 30, also known as ""Young Lioness"" and ""Fatayat Al Khilafah"" planned to join ISIS. Commentate the article in one sentence. Commentary: The FBI charged a Philadelphia woman on Thursday with",0
24," Since Iran's Islamic Revolution in 1979, women have been barred from attending most sports events involving men. But the situation appears set to improve in the coming months after a top Iranian sports official said that the ban will be lifted for some events.",0
25," Online activity -- blogs, YouTube channels, even social media platforms like Facebook and Twitter -- have fully emerged as the alternative to traditional mainstream media.",0
26," Avril Lavigne contracted Lyme disease and was bedridden for 5 months.
What Is Urbanization? Urbanization is the process by which large numbers of people move from rural areas to live in towns and cities, where they are transformed into an urban",0
27,"Five vids are shown in this CNN article. The link to the first video is at the top of the article. The Fury 325 can be found at Carowinds amusement part in Charlotte, North Carolina. Watch the video:. In a CNN exclusive",0
28," Netanyahu criticized the framework deal six world powers struck to thwart Iran's nuclear ambitions, saying he sees better options than ""this bad deal or war.""",0
29, Memories Pizza in the Indiana town of finds itself at the center of the debate over the state's Religious Freedom Restoration Act after its owners said they'd refuse to cater a same-sex couple's wedding. Choose two words or phrases in the text which you feel,0
30, Police in Malegon require cattle photographs. Is this article easy or difficult? Easy What is the main idea of the article? Cow slaughter in India is banned. What are the unique traits required to take a picture of cattle? Tail length. What are,0
31," Surviving at sea for days, weeks or months is known as Castaway. Describe Ron Ingraham's ordeal. Describe Alvarenga's ordeal. Jose Salvador Alvarenga says his journey began in Paredon Viejo, a port",0
32, CERN has restarted the world's biggest and most powerful physics experiment called the Large Hadron Collider. What are the burning questions that remain? What are the burning questions that remain? The burning questions that remain include the origin of mass and why some particles,0
33," Atlanta (CNN)It was a scene worthy of any top cop show on TV -- bullets flying, banged-up cars and the FBI chasing an armed robbery suspect. In the end, two agents were injured in a crash and the suspect was shot before being",0
34," Lunar eclipse happened in west North America, but the sunrise interrupted the show in East Coast.",0
35," Terrorism in East Africa is escalating fast. 2. What does the author want readers to remember after they have read the article? Response: The group was founded in 2003 and merged with another radical Islamist group, the so-called Islamic Courts Union",0
36," Easter is a cornerstone event in the Christian faith, but it's surrounded by interesting quirks. It celebrates the completion of Christ's mission of salvation in the Crucifixion and Resurrection. By dying on Good Friday, Christ atoned for the sins",0
37, The NCAA doesn't care about the education of the athletes they represent. Discuss the following questions and bring three different points of view. Is the NCAA negligent? Is the NCAA talking out of both sides of its mouth? Are athletes getting an education at the,0
38," (CNN)A Connecticut teen who has been forced to have chemotherapy to treat Hodgkin lymphoma will remain in temporary custody of the state for the time being, according to her attorney, Josh Michtom. Write the main ideas of the article.",0
39," ""Uptown Funk!"" now spends a Hot 100-topping 13th week, the longest of the 2010s and just the 10th single in the Hot 100's history to spend at least 13 weeks at No",0
40, Antarctica recorded its highest ever temperature which may indicate that the Earth is getting warmer.,0
41," Religious Freedom Restoration Act has been growing ever since the U.S. Religious Freedom Restoration Act became law in 1993, designed to prohibit the federal government from ""substantially burdening"" a person's exercise of religion. Why do you think that",0
42, Lynyrd Skynyrd original drummer died...,0
43," Seoul, South Korea (CNN)The man accused of stabbing U.S. Ambassador Mark Lippert in Seoul last month is now charged with attempted murder, a South Korean court official said Wednesday. Kim Ki-J Jong has also been charged with assaulting a",0
44," Two Indonesian domestic workers were killed by Rurik Jutting, a former Bank of America Merrill Lynch trader. Discuss the main idea of the article. Main Idea: On November 1, Jutting allegedly killed Mujiashi first, and hid N",0
45, Cartoon characters Jake Finn princess Bubblegum sprawled Airbus A320 Bangkok Suvarnabhumi International Airport Adventure Time partnership Thai Airways subsidiary Thai Smile Cartoon Network Amazon Turner Broadcasting CNN water park Pattaya shows liveries Phuket.,0
46, Chelsea Manning can tweet on Twitter imposed prison for leakage.   What is the main idea of this article? The main idea of this article is Chelsea Manning imprisoned soldier for leakage classified document and leaved prison at last.  Why do you think Manning joined,0
47," Obama tied himself to Iran nuclear deal even before he became Democratic candidate, because of his political standing and his historic legacy in foreign policy are so deeply intertwined with reaching an accord with Iran that if the deal ultimately collapses, he may fear that historians will conclude",0
48, Furious 7 is opening around the globe this weekend and earned a record-breaking $60 million internationally on Wednesday and Thursday for a possible worldwide debut approaching or crossing $300 million by the end of Easter Sunday. Summarize the article in your own words,0
49," Deion Sanders reminded his son that he has trust fund, condo, Well Off clothing line, and Versace sheets. Is the article argumentative or informative? How do you know? Why? This article is argumentative because the author discussed about the",0
50, Rolling Stone faces defamation lawsuits if Phi Kappa Psi or UVA want to pursue them.,0
51," Shibuya ward, one of the capital's most famous shopping and trendy entertainment districts, passed ordinance on Wednesday paving the way for ""partnership certificates"" for same-sex couples, allowing them some of the rights of married heterosexual couples. Summarize the",0
52, Blue Bell ice cream temporarily shut down one of its manufacturing plants over the discovery of listeria contamination in a serving of ice cream originating from that plant. Public health officials warned consumers Friday not to eat any Blue Bell-branded products made at the company's,0
53, Japanese can sleep soundly in their beds tonight as the government's top military official earnestly revealed that the country's Air Self Defense Force (ASDF) had never encountered an extraterrestrial unidentified flying object. What is the main question that the CNN,0
54, Yemen has been descending into chaos in the weeks since Houthi rebels -- who have long complained of being marginalized in the majority Sunni country -- forced Hadi from power.,0
55," David Lynch will no longer direct the revival of ""Twin Peaks."" Use the following words correctly in your summary. (1 word each) 1. cult 2. quirky 3. mysterious 4. influential 5. groundbreaking 6",0
56, Kentucky player apologizing for muttering under his breath after the team's stunning loss to Wisconsin.,0
57," FBI confirms Malaysian bomb maker Marwan killed in botched Philippines raid Discussion Question:
I agree with the main point of the article which is that the Mamapasano fiasco was the result of a misguided emphasis on killing Marwan because it threatened the peace",0
58," EPA is investigating fumigation at luxury villa in St. John, US Virgin Islands where family rented. Who are the main characters of this article? List them in a paragraph and describe their roles. Main characters: Delaware family of four, Terminix",0
59, Rock tweeted about being pulled over by police three times in seven weeks. (CNN)Comedian Chris Rock made light of racial disparities in police treatment of whites and blacks with a tongue-in-cheek guide to not being beaten by the police. He encaps,0
60," six people were hurt after an explosion at a controversial chemical plant sparked a huge fire, provincial authorities told state media Title: Hong Kong CNN Six people were hurt after an explosion at a controversial chemical plant in China's southeastern Fujian province Summary: sparked a",0
61," FedEx is being prosecuted for possession of prescription drugs, which it argues it can't be, because it is a common carrier.",0
62," Wahlberg to star in Boston Marathon bombing film Summary
Article: (CNN)Boston native Mark Wahlberg will star in a film about the Boston Marathon bombing and the manhunt that followed, Deadline reported Wednesday. Wahlberg's film, to be titled",0
63, Contestant on Price is Right got a brand new Hyundai Sonata which host Drew Carey could not stop laughing.,0
64," Authorities identified and charged a man Monday in connection with the discovery of human remains in a duffel bag in Cambridge, Massachusetts, over the weekend.. What are the 5 W's of this article? Who: Carlos Colina What: Authorities identified",0
65, CNN Arrested Development will have a new season with 17 episodes. Summarize the article with your own words in 5 sentences. Summary: Arrested Development will have a new season. It will have 17 episodes. Netflix will stream the,0
66, Mad Men will show the disintegration of american society in 1970's Source: cnn.com,0
67," Nina Dobrev leaving the CW show at the end of this season. Summarize the article in 20 words or more. In this article, Nina Dobrev is going to leave the CW show at the end of this season. She is going",0
68," FabIndia, an ethnic-wear chain store discovers camera pointing at changing room and four of its employees have been arrested.",0
69," Nine British citizens were arrested in Turkey on Wednesday, suspected of trying to cross illegally into Syria, the Turkish military said on its website.",0
70," ""A nuclear submarine being repaired at a Russian shipyard has caught on fire""",0
71," Kayahan Acar, singer from Izmir died of cancer Friday at the age of 66 Summarize the article in one sentence. Summary: Kayahan Acar, singer from Izmir died of cancer Friday at the age of 66",0
72," Beijing (CNN)China's state prosecutors on Friday formally charged the country's former security czar with accepting bribes, making him the highest-ranking Chinese Communist Party official ever to face corruption charges. Zhou Yongkang, 72, was also charged",0
73," Jesus tells rich man to sell all that own and distribute the money to the poor, and you will have treasure in heaven; then come, follow me,"" Jesus tells the rich man in one of his best-known parables. It was a mantra he",0
74, Afghan security forces cautiously making advances in the fight in order to avoid civilian casualties.,0
75, Rand Paul has tried to brand himself as the GOP's minority outreach candidate. What is the author's main point? Main Point: Republicans started seriously considering the fact that black voters are an important piece of the electoral puzzle.  What is a verb in,0
76,TV5Monde regained control of one of its 11 channels after a cyberattack a day earlier crippled its broadcasts and social media accounts. Discuss the difficulties that the author had while writing the article. Difficulty: The author had a difficult time writing this,0
77, Etihad Airways lost Stewart pet cat felix on April 1. ,0
78," Tsarnaev, Hernandez trials; Paul announces; Chicago runoff; Ferguson election.",0
79," Mammoth fire broke out Friday morning in Kentucky industrial park, sending plumes of thick smoke.Why do you think the article is interesting? It is interesting because General GE Appliance Park revitalizing manufacturing in the United States.
Article: (CNN)",0
80," Cruz seems to be counting on Iowa to propel him in what's expected to be a tough competition among a crowded field of GOP candidates.
Article: Cedar Falls, Iowa (CNN)As aides politely tried to rush Ted Cruz from an event in Cedar Falls",0
81," Kenyan citizens shared stories, hopes and dreams of victims killed in one of the deadliest terrorist attacks in the nation. Summarize the article in one paragraph. Summary: Kenyan citizens tweeted pictures of university students killed by Al-Shabaab terrorists in",0
82," Commissioner Picker said PG&E failed to up hold the public's trust, lives were lost, numerous people were injured, homes were destroyed and the CPUC failed to keep vigilant. Discuss the audience interests. Audience Interests: The article would interest the audience",0
83," Guilty across the board. But will he face death? After deliberating for 11½ hours, jurors found Dzhokhar Tsarnaev guilty on Wednesday of all 30 counts he faced in the Boston Marathon bombing trial. Seventeen of",0
84," Mexican state oil company Pemex said 45 workers were injured in the blaze, which began early Wednesday morning. Two of them are in serious condition, the company said. Authorities evacuated about 300 people from the Abkatun Permanente platform",0
85," Easter Triduum is three days on the Christian calendar that has always resisted commercialization and culture warring that surrounds Christmas.   Good Friday is a day of death, sacrifice, displacement, fear. Holy Saturday is probably the least understood day of the",0
86," India Police are buying drones to pepper-spray angry or unruly crowds. Summarize the article in your own words. Summary: India Police are buying four drones that are fitted with cameras and pepper spray for $9,560-$19,300",0
87, -Secret Service employee Morales was accused of sexual misconduct.,0
88, Investigators have collected all the main evidence from the site where Germanwings Flight 9525 crashed. What is your opinion on this article? Give reason. Opinion: I am disappointed by the fact that Lubitz had battled depression years before he took the,0
89," April 8 wasn't only ""Lost"" fans' day.. What is Rex Manning Day? Twitter paid homage to the 1995 film ""Empire Records"" and the character of Rex Manning, played by the very dreamy Maxwell Caulfield.",0
90," Twisted Sister announced that its 2016 tour will be the band's last. The band will play with Mike Portnoy as a new drummer, replacing AJ Pero who died March 20. The band will also perform two shows in Pero's",0
