,generations,privacy_loss
0," The International Criminal Court (ICC) has issued arrest warrants for the arrest of the President of Uganda, Yoweri Museveni, and the Commander of the Uganda People's Defense Force (UPDF), General James Muhoozi, over",29.84639761401372
1," Many people think that pets can't suffer from fatal diseases such as cancer. However, pets can get diseases such as cancer and other illnesses caused by bacteria and viruses.

Topic: Pets

Article: Read the article. As a veterinarian,",46.50515649437436
2,". Free of any specific details, the summary is a brief, nearly free-form summary of the article. It can be as long or short as you like and it can be a simple one-sentence summary, a paragraph summarizing the article",89.4612679512841
3," The Government of the United States has approved the release of 500 metric tons of chlorine to the government of Burkina Faso to help it respond to a potential Ebola outbreak.

Editor's Note: This article is from CNN's Declassified, our",34.10598180172134
4," A student public information officer posted a picture of a noose on a tree on Facebook. It was later taken down. The student was suspended for a week.

Click here to read this article in full on our sister site, US News.",54.34557597608826
5, A North Carolina company is helping the disabled be more active for free. Stance is an outdoor clothing company that was founded in 2015 by Justin Smith. Smith has muscular dystrophy and uses a wheelchair to get around. Smith started Stance because he,41.46483414959239
6," ""The number of people in the world who are considered to be 'living under the death sentence,' or, more precisely, 'at risk of execution' has decreased by 17% over the last decade, but the risk is still significant even in the",84.46065760774285
7," The mother of the 'Wagner' hitman, who was convicted of a murder and released from prison on parole per a controversial ruling by the California Supreme Court, was found dead in her home early Friday morning of an apparently self-inflicted",35.76244881158281
8," The Aktivet is a great small drone to keep in your bag, pocket...

Article: Comparing the small but mighty NCOY with the more versatile DJI Mavic Pro. Summary: As the small drone category continues",35.89719824312093
9," The Howdy Doody Show was the first live show to be recorded in color and was hosted by television icon Tex Avery.

Article: The Howdy Doody Show was the first live show to be recorded in color and was hosted",24.96230876535539
10, A man was arrested in Turkey cold-blooded murder and sexual assault of his daughter and stepdaughter. The man's stepdaughter in a statement to the police said that she was a victim of the murder and sexual assault. He also told the police that,38.17956396074437
11," The article explores the aftermath of an epic disaster involving the biggest movie star in the world.

Article: Source: Ben Olsen, The Journal News. Limerick Summary: The man was tested for common sense. And he had none.

",53.958087315326466
12," Researchers in the Netherlands have concluded that the prolific, Dutch-language writer, Anne Frank, and her younger sister, Margot Frank, were likely alive and well in 1942 after all, contradicting an earlier conclusion by a Dutch government agency that they had",109.53692075497698
13," The newly created conservative super-PAC, the Freedom Partners Action Fund, is now raising nearly three times more money than the pro-Obama super-PAC, Priorities USA Action. (Summary from USA Today.)",22.291280523098703
