,generations,privacy_loss
0," In order to get to the truth, the prosecutor can now collect evidence from the police with one simple search warrant. The search warrant can be used to help obtain information from witnesses, informants, and even from the police themselves. This is a huge",43.02807182813944
1, This article is about the treatment of poor and homeless people in the UK. It focuses on a campaign promoted by Churches Together in Britain and Ireland (CTBI) and on the reasons that lead to the poverty of homeless people. The article reports that people,31.701543234266236
2," This article discusses the recent accomplishments of the Islamic Republic of Iran's (I.R.I) foreign minister, Mohammad Javad Zarif. The author of the article points out that, in the past 4 years, Zarif has traveled to every continent",71.58910333056602
3," Five people who were exposed to the deadly Ebola virus were released from the Nebraska Medical Center in Omaha, Nebraska, after being hospitalized for three weeks. The condition of the health care workers, however, remains unknown.
Article: Summarize the article in",72.12072591072011
4," A student is admitted to the University of North Carolina who is accused of a hate crime. The case has not been resolved yet, and the university is still investigating.",68.59176758538813
5, Do you think that social media increases or decreases the social and physical barriers that exist between people? What has been your experience? Social media could cause further divide in the world if people do not use it correctly. Social media has increased social barriers in my,29.98767299794933
6," The article is about the way that the government of the United States and most other countries in the world is not using the monetary system as it should be, but they are using it to control the economy and the people of the country, and they are",63.2461294134523
7, The article discusses the reasons behind the death of the American Media and the effects it has on the nation. The article touches on how the media has become a distraction to the public’s attention on the important matters. They are not telling the public of the,59.20633579021778
8," This article talks about a big storm that is hitting the east coast of the United States, and how people are prepared for it. What is the main point of the article? Summary: The main point of the article is to explain how weather is dangerous",45.28280125027538
9, The article describes of a new is a kind of method of chemical reconstruction of wastes and it can be used to dispose radioactive waste. The article describes of a new is a kind of method of chemical reconstruction of wastes and it can be used to dispose radioactive,36.797222955474986
10, The article is about a 19 year old man who was arrested and charged with two counts of terrorist related activity. The story was written by a reporter who was also a reporter for the Washington Post. It was published in the New York Times. The,72.96188676730623
11," The article talks about the series of ups and downs on the way of becoming a manager, and the article supposed to be a source of motivation for the managers. Article: “The Ups and Downs of Being a Manager” by Lauren Weber In the article",43.60740874612969
12," This article is about a piece of research conducted by the researchers on the account of the three cases that have been well known as the big mysteries till now, that is the case of King Tut, Raistlin Majere and Sigmund Freud.",73.97406280432563
13," Summary: In this article, Eric Schlosser discusses how the Fast-Food industry has shaped the American diet. He starts by saying that although we love the food it has taken a toll on the health of Americans. He then goes on to describe",19.847965551820298
14," Identify a main topic of the article and provide a summary of the main content. Please include the author’s name, the title of the article, and the name of the journal in which it was published.
Article: (mark 4.5)",25.990513393460215
15," In the article ""The Impact of Corporate Culture on Perceived Ethical Climate and Ethical Behavior"", the researchers explored the relation between the ethical climate in organizations and individuals' perceptions of the ethical climate. They found that the ethical climate of an organization has",32.0219938479283
16," The article is about the development of the theory of progressive taxes to save the economy of the country. Although the first one can be hard to think about in the most general terms, the concept can be easy to explain when given an example. The author",26.810441972014026
17," French and German authorities are scrutinizing the cell phone records of the Germanwings crash victims to gauge what a possible co-pilot, Andreas Lubitz, was doing on his phone in the moments before he crashed the plane. Explain the purpose of the",53.93848944140678
18, The article is about the life of a young boy and how his life was affected by the death of his brother.,36.757795382091984
19," What does the article say? Your summary should include the most important information that is given in the article. The summary is like a condensed version of the article, in your own words. The summary must be one sentence. Ignore the introduction and conclusion.",13.9722592611179
20," According to the article, A man was 216 mile offshore of the coast of Virginia. He had a broken mast and a damaged sail. He stayed alive with the help of his reology lessons and his wits. He was rescued after 66",70.32556408591238
21," This article explains how the current framework for nuclear weapons is outdated and needs a new outlook.
Megan Eastwood, 5th Grade
Explain the topic, issue, or conflict in the article.
The topic of this article is the need for",41.772037017365015
22, The article is based on an investigation about the effect of the critical state of the California system on the economy of the United States. The author has been quoted in the article as saying that the California situation is directly related to the strength of the dollar and,84.45910336349202
23," In a recent article focusing on the importance of jury nullification, the author argues that the non-existence of nullification in a case of such a nature would be an injustice on the part of the justice system....
Article: (Contrary to popular",36.36195154573936
24," Many sources for expository essays are not hard to find, but they can tend to be more plain, dry and dull than what is called for in a presentation of facts. Use of the right sources is crucial to a successful expository essay. In",12.147498329532363
25," The article is about the use of ""miniature"" techniques that were once used by the Japanese during the Second World War in order to take care of the wounded. It is amazing to know that these methods are still used today and that they have saved",41.054658703148
26, The article describes a recent health scare that forced the singer to leave the stage. What is the author’s purpose? The author describes the health scare that the singer faced. What is the author’s claim? The author claims that the singer’s health setback,68.02096541024795
27, A summary is a concise restatement of the major points of a source: one or two sentences of key information from the source. Summaries should be written in your own words. They should include only relevant information -- do not include details that are irrelevant,11.549479370041883
28," Underlines the main points of the article, and the highlights the most important points. The author of the article is Sidney E. Frank. He is an entrepreneur and a philanthropist. Frank has given money to support the performing arts, higher education",30.627208357177484
29, Explain each of the main ideas of the paragraph. What are the main ideas of the paragraph? The main ideas are the main points of the paragraph. They are the ideas that support the topic sentence. The main idea of an article paragraph is the idea,14.519130491562864
30, The article talks about the need for the people of the country to be well aware of the various laws and the rights and duties of the citizens and how the lack of these leads to conflicts among the people.  ...ashtra is a state in western,47.74503919336582
31," Two levels of cognitive elaboration are needed to enhance memory performance. If elaboration is high but meaningless, resulting in many encodings, the level of activation of the representation is high, but the performance remains poor. The elaboration must be meaningful,",9.96697212938169
32, The article talks about how much money the LHC is going to cost and how much it is going to change the world. What is the significance of the article? The article represents a very important topic because it is about the LHC. The L,48.24582851410357
33, The article summarizes how police officers closed the investigation of a reoccurring issue of a suspect using drugs while on duty in a police department. It describes the lengths taken to apprehend this suspect and the injuries he inflicted upon others in the pursuit. How,55.88866250211124
34," The article is about an event in the history of the United States. Get the answers you need, now! Summary: The article is about an event in the history of the United States. The article is about an event in the history of the United",37.125932535141864
35," 25 words or less. Essay: Reply to the following questions in complete sentences. 1. How did the attack on the University of Algiers on October 5, 1941 contribute to the rise of the Algerian National Liberation Front (",40.25314108083227
36," This article explains about the history and the tradition of an ancient Christian event, Easter. History: The article tells that Easter is a major Christian event, which celebrates the crucifixion, death and resurrection of Jesus Christ. Traditions: The article elucid",57.36891998469037
37, The article is about is the fact that all the top 6 teams in the 2017 NFL draft occurred in the past 3 years. The article also goes on to say that all the top 6 picks from the 2016 NFL draft,42.451082584613914
38," A good summary has a clear and specific focus. 5. What is a summary? In addition, a summary: Does not use many quotes. To get the most out of the summary process, make sure that you do the following: Put yourself",28.54039110020788
39," (1) The article explains how, by 2008, Jindal was well on the path to becoming governor of Louisiana thanks to the support he garnered from Louisiana's business community and its political establishment. (2) Jindal's political",40.55741659703432
40," Define three, key terms from the article. In your opinion, what is the most and least surprising thing about the article? What is the main idea of the article? How does the author support his/her main idea? How do the graphs and other",17.387810380142874
41," The article talks about the impact of rising prices on the economy. Prices are rising due to higher energy prices, which are affecting production and prices of goods. There is a possibility that the Federal Reserve will raise interest rates to combat inflation. However, this",23.654847319352978
42, In the article “A King Beyond Compare: What We Have in Obama” by Isaac Chotiner on Slate a discussion is held about the President Obama being the best president ever. Chotiner gives several reasons as to why he thinks this is true,23.885805371046818
43, Mental Health professionals need to address the issue of physical health with their patients. Why is this important? Treatment for mental health concerns can have an impact on overall health. Mental health professionals should be trained to assess and address physical health concerns. They should also,12.87246726480782
44," In this article, the author discusses the results of a study which identifies which social networking sites are most popular and why. We are social creatures. The more our species has evolved, the more we have become dependent on one another to survive. In modern",25.167531970619375
45," Lots of people are afraid of flying. Support your answer with details from the article.
Article: I'm always afraid of flying when I'm on an airplane. I'm afraid it will crash and I'm going to die. I'm also scared the",23.345934423112364
46," This article is about the effect 3D video has had on our lives in the past ten years. It also shows how 3D technology has expanded so quickly it is frightening. Video games, televisions, movies, and entertainment venues all have",29.81181965683178
47," Why is the Euro on the brink of collapse? Businessman and author John Mauldin said in his recent book, “The Collapse of the Dollar and How to Profit from It,” that if there is any chance of saving the U.S. economy from",16.134395871137638
48, The article is about how the movie called “The Last Samurai” was very much about the Japanese culture and the lifestyles they live. There are many ways to communicate and learn about these different cultures. This movie portrays the culture of the Japanese and the different,49.015969112590795
49," The article is about a new type of astronaut training that NASA is using to prepare astronauts for their missions to Mars.
Article: What is NASA's new Mars astronaut training? (CNN) -- The Mars astronaut training may not be the most glamorous job,",50.14916873293456
50," Rolling Stone's article about the alleged gang rape at UVA was a retraction of an earlier false story. Write a conclusion about what you read. Conclusion: The law of defamation is a complicated one, but the fact that the Rolling Stone article was",63.5207395446164
51, The article is about the issue of homosexuality in the society. The article is about the issue of homosexuality in the society. The main idea of the article is that people are oppressed because of their sexual orientation. The main idea of the article is that people,53.8738886043288
52," To always be safe, the article underlines how important it is to examine the product you're going to eat, as it can cause severe problems in a short amount of time. Headline: To always be safe, examine the product you're going",42.70931630545789
