,generations,privacy_loss
0, The early years of immigration were dominated by a class of people. The immigrants were successful entrepreneurs who advanced a new culture and set the pattern for the future of their countries. The immigrants were organized and had a common agenda. They provided a social program to,21.693931963214595
1," 1. A cat was found on a Bolivian highway, dead and buried under a pile of garbage. 2. His owner claimed that he was a stray, and that he had been hit by a bus. 3. The cat's medical condition",39.982217790130875
2,"

By now, it is well known that the European Union has banned the export of uranium to Iran. This is the first time that this idea has been condemned, and the EU is worried about the potential proliferation implications if the export ban is extended",27.98969022358512
3, Most of the people who have been at the center of a large international surveillance operation are being released from quarantine. Read the whole article,68.29549693491158
4," A young man killed a woman and settled his disputes with her family by setting her house on fire. He was later sentenced to life in prison.

Article: Mongolia – A series of introductory questions on sexual assault are to be asked in an",64.76926892839417
5," A man in Florida had a heart attack and died. His heart was removed and the heart valves placed in his body. The hearts were then removed and the valves re-inserted to create a new heart. By late 2013, the man was back",24.072298594010057
6," (the recommended citation); The report contains no details on the investigation.
In summary: The report describes the 3,677 deaths reported by the United Nations Office on Drugs and Crime as the result of executions in each of the past two years.
",61.081977634548586
7," ""Mystery of the 'black widow' [R.D.S.]""

We reserve the right to remove any content at any time from this Community, including without limitation if it violates the Community Standards. We ask that you report content",35.15398579480158
8," The attack on the Supreme Court by a presidential-appointed group is a reminder of how much America is willing to give up on its values.

Article: (FULL) The attack on the Supreme Court by a presidential-appointed group is a",38.852704057849664
9," The new rules were approved by the U.S. Consumer Financial Protection Bureau and the Federal Deposit Insurance Corporation, which together oversee the nation's banks.",33.77624773111708
10," An Estonian teenager lost her life in the jihadist attack in Manchester. She was a victim of the terrorist attack in Manchester, which killed 22 people.

Essay created on the basis of the article:. The author of the article is:",31.479442205256913
11," So what can we learn from the history of the film franchise? Summary: The images we see might have been altered, but the message they carry is always the same: that by working together, all people can be safe, and that the character we",44.07062782222335
12," (The following are the main points of this article. Please read the entire article or subscribe for full access.)

Article: (The following are the main points of this article. Please read the entire article or subscribe for full access.)

",38.413791265168435
13, There is no way a Republican can win the presidency without denouncing the LGBT community. FACT: There is a growing consensus among the right that the LGBT community is entitled to gay rights. SUMMARY: U.S. Democratic presidential candidate and former,63.79868864337504
