,generations,privacy_loss
0," Israel and the U.S. oppose Palestinian accession to The Hague based International Criminal Court after the Palestinians joined the court.

Go to full article",134.8566103325183
1," A stray dog in Washington State has used up at least three of her own after being hit by a car, apparently whacked on the head with a hammer in a misguided mercy killing, and then buried in a field -- only to survive.",546.1130229969958
2," On Saturday, The New York Review of Books published an article by Ramin Jahanbegloo, a professor at the Massachusetts Institute of Technology who has advised the Iranian government on its nuclear program. Jahanbegloo has traveled to Iran on",268.4755698507727
3," Five of the 17 individuals monitored at Nebraska Medicine since March have been discharged, according to a spokesman.",170.98472966943527
4, Noose found hanging from tree on Duke campus.,68.47091270546366
5, Trey Moses and Ellie Meredith asked to be prom-dates because of their special needs and the response from people was amazing.,173.19985075798579
6," (CNN)Governments around the world are using the threat of terrorism -- real or perceived -- to advance executions, Amnesty International alleges in its annual report on the death penalty. ""The dark trend of governments using the death penalty in a futile attempt to",747.7836508005475
7," Andrew Getty, the son of oil baron J. Paul Getty, has died of natural causes, a Los Angeles Police Department spokesman said.

Andrew Getty, the son of oil baron J. Paul Getty, has died of natural causes,",157.3050890345415
8," Authorities in Philippines warn people to be on guard for flash floods and landslides as Tropical Storm Maysak approaches. It’s expected to make landfall on Sunday morning and be out of the country by Monday.

Article: (CNN)",287.5274083640893
9," It was a night of nostalgia when ""The Price Is Right"" returned to TV on April 1.",151.23704800687554
10," (CNN)A 19-year-old man was charged Wednesday with terror offenses after he was arrested as he returned to Britain from Turkey, London's Metropolitan Police said. Yahya Rashid, a UK national from northwest London, was detained at L",667.633872420702
11," TheFurious 7 movie premiere is a chance to remember actor Paul Walker and to see the latest in the ""Fast and Furious"" movie franchise. Join the conversation on Twitter. Share your thoughts on the movie. How do you think Walker's death will",176.94228753118082
12," Anne Frank, who kept a diary while hiding in a secret annex in Amsterdam, died of typhus at Bergen-Belsen concentration camp on March 31, 1945.

Where did you hear about this article?

What do you think",130.5735864854624
13," The Religious Freedom Restoration Act signed by Governor Mike Pence of Indiana is a major setback for gay rights, and is likely to be used to justify the employment discrimination and discrimination in housing that LGBT people have long faced. Since Indiana is expected to be the first",216.13206758824498
14," If you're famous and performing the American national anthem, be prepared to become a national hero or a national disgrace. Facts are facts. Just ask Vince, Whitney, Roseanne, Jimi and Michael. Mötley Crüe's Vince",608.0010444475167
15," As Walmart, the country's largest employer, and other corporations rally against bills that would allow discrimination against gay people, some prominent Republicans are warning that the political debate over gay rights is reaching a boiling point with the GOP and the country's business community.",249.52210884300237
16," As of March 2015, Amnesty International recorded the execution of 607 individuals globally, down from 778 in 2014.

Article: (CNN)What is a film without a villain? Perhaps I should ask what is a film without a plot?",177.12717636290105
17," Germanwings co-pilot depressed? | CNN.

Article: Marseille, France (CNN)French authorities were unable to secure or view any video from onboard Germanwings Flight 9525, the Marseille prosecutor leading the investigation said Wednesday.",216.09832220093492
18," Robert Schuller, founder of the Crystal Cathedral megachurch in California, died

Robert Schuller, found ""Hour of Power"" on television, sold the Crystal Cathedral megachurch to the Roman Catholic Church and preached at the Crystal",191.43425623173957
19," Congresswoman Michele Bachmann compares President Obama to a deranged pilot who crashed a plane into the French Alps.

Alternative Formats:

The following alternative formats are available for this article:

Because Mobile Devices Have Limited Storage:
",206.3306898926787
20,   * A 37-year-old man spent 66 days on a leaky sailboat at sea.  * The exhausted man was rescued Thursday and taken to a hospital.  * Coast Guard officials said the man appeared in good condition.,284.9621966928832
21," The agreement struck by the U.S. and five other world powers with Iran will not only prevent Iran from building a nuclear weapon but will also, through a verification regime that gives the U.N. Security Council confidence that Iran is complying with the",298.2922580087722
22," The California drought is the biggest story in the agriculture industry -- from the San Joaquin Valley to the Sierra Nevada, and up to the coast. The state is the nation's top producer of fruit, nuts, vegetables, grains, dairy and cattle.",158.3649402684207
23, An FBI complaint says a NJ Muslim woman was arrested trying to travel to Syria to join ISIS. What did she buy? How can somebody be arrested for attempting to join ISIS? Answer: The woman was arrested because she was caught trying to buy the electronic,167.25237339800307
24, Iran Sports Minister says ban on women attending sporting events will be lifted.,79.21164251345141
25," In Asia, bloggers are being killed for their blogs and for their political activities. The causes are both religious and political. The culprits are religious extremists and political dissidents.

(CNN) -- A blogger who was hacked to death in Bangladesh has",235.80583826197415
26, Avril Lavigne has revealed that she was bedridden for months after contracting Lyme disease. Avril Lavigne has revealed that she was bedridden for months after contracting Lyme disease.iv,154.2373137081686
27," ""Blindsight: A Novel of Science and Synthesia,"" by Peter Watts, is a ""science fiction thriller"" about a linguist who is creating an artificial language, called Synthesia, which will let computers understand words.

",115.31727727123781
28," ""The deal is a bad deal even if it is the only game in town. That's why the Iran hawks are coming out in force against it. Kudos to the Democrats for sticking to the President and the foreign policy he has followed,",145.74442736218282
29," A small Indiana pizzeria has angered gay-rights supporters by refusing to cater a same-sex wedding, but supporters are rallying on the business' behalf.

(CNN)Standing up for what you believe. What does it cost you? What",346.5992121784326
30," Cattle owners in the Indian city of Malegaon are being asked to submit photographs and details of the cattle that they own in order to prove that they have a valid reason to kill or sell them.

One thought on “Note:",248.2662915954993
31," Three fishermen survived a month adrift at sea in the Pacific.

These are the types of stories that make you wonder just how true the accounts are. I'm not saying there isn't a possibility that these people are telling the truth, but",116.84944415206677
32," (CNN)The world's biggest and most powerful particle accelerator is ready for action following a two-year shutdown. After problems that delayed the restart in March, scientists at the European Organization for Nuclear Research (CERN) completed final tests, enabling the",555.0321746100559
33, The Atlanta FBI arrested a fugitive after a high-speed chase and shooting Saturday morning. Two FBI agents and three government vehicles were damaged in the ensuing crash and shooting. Details: http://www.cnn.com/2015/02/02/,220.69499272470375
34, This is the shortest total lunar eclipse of the century.,92.63446087950503
35," The Al-Shabaab terrorist group has claimed an attack on Garissa University College in Kenya, in which many people have been killed and still more taken hostage. The attack is another step in the ongoing escalation of the terrorist group's activities, and",445.18431709008763
36," Easter is a complicated holiday that combines biblical history, astronomy, theology and a multitude of cultures. __________________________________ John S. Adams, Jr. is a freelance writer living in Spring Hill, Florida, with his spouse and their two adopted children.
",268.4973007508529
37," The NCAA’s defense that student-athletes do not receive an education is being questioned after players sued the organization. Source(s):

Article: (www.slate.com)Many college students are no longer attending class.",161.07804241907044
