,generations,privacy_loss
0," at the time. The ICC was established in 2002 to prosecute the world's most serious crimes of war and crimes against humanity. Its membership has been criticized by Israel and the United States. But 123 states have recognized the court as a legitimate organization.
",575.9556750507328
1," story:A stray pooch in Washington State has used up at least three of her own after being hit by a car, apparently whacked on the head with a hammer in a misguided mercy killing and then buried in a field -- only to survive.",1048.8972061348982
2," be found in English. No one outside Iran can access it. Zarif remains an active Twitter user, though his English Twitter handle -- @JZarif, a combination of his first two names -- is @AmbZarif. He has",429.18237311690234
3, Ebola: 5 Americans Released From Nebraska Hospital (CNN),107.23859720239437
4," A Duke student has admitted to hanging a noose made of rope from a tree near a student union, university officials said Thursday. CNN's Dave Alsup contributed to this report..",459.67592876034064
5," classes next year, and Ellie hopes to join him. They also have to decide on a prom dress. Trey said he has his eye on a dress by Forever 21, but Ellie's mom said they've narrowed it down to a few styles. And",552.9294539974121
6," however, remains the ""epicenter"" of executions, the report notes. At least 82 people were executed in sub-Saharan Africa, a spike of 40% compared to 2013. Gaughran called it a ""failure of the international community",514.2765599555999
7," Andrew Getty, one of the heirs to billions of oil money, appears to have died of natural causes, a Los Angeles Police Department spokesman said. The coroner's preliminary assessment is there was no foul play involved in the death of Getty, grandson of oil",863.602153684321
8," Flash Flood Alerts were issued at 16:00 hours, Saturday, 23 May 2020, 06:00 UTC. The Flash Floods alert was valid in the following locations.",138.75579322919907
9," Bob Barker returned to ""The Price Is Right"" after eight years away., source: http://www.cnn.com/2014/04/01/entertainment/price-is-right-barker/index.html",195.32536666840022
10, 19-year-old Yahya Rashid has...,147.49239982224879
11," family member,"" Coleman said. ""We didn't know him personally but this was apparent in the short time we spent with him. I know that we will never forget him and he will always be someone very special to us."" Walker is hardly the first",792.5565093325743
12,","" researchers wrote. Anne Frank's remains were first cremated at Bergen-Belsen. Her family probably collected her ashes and scattered them on the shores of the Netherlands, according to researchers. Anne Frank's diary is one of the most famous works",425.93147124884064
13," that up with: ""I stand for traditional marriage."" Sound familiar?

Pence gets religious freedom bill signed

A year ago Bloomberg published a story with the following headline: Mike Pence, a Koch Favorite, Mulls 2016 Run for President",826.4252506946053
14,"  Because everyone loves a masterpiece, you'll never hear ""The Star-Spangled Banner"" quite like these famous people.  http://www.cnn.com/search/restaurant/  	      ",304.0520000150885
15," transgender employees could use the restroom of their choice. Walmart's criticism of the Arkansas bill came just days after the company announced a dramatic increase in starting pay for about 500,000 of its workers. Workers hired between March 1 and May 31 would receive a",539.5237265214305
16," that executions deter or prevent crime or terrorism. Indeed, Amnesty's research has found that in many countries, including many countries with a significant death penalty tradition, governments often resort to use the death penalty when they have failed to implement other, more effective measures",450.89311796742817
17,". He added that Bild and Paris Match do not know who recovered the video. French prosecutors confirm video has not been used A spokeswoman for Germanwings parent company Lufthansa told CNN that the airline has not seen the video. ""We are",559.7455274330453
18,", and we should talk about the good news so people can be set free,"" Larsen said. His influence -- and the Crystal Cathedral itself -- sprawled far beyond the California coastline. He attracted a generation of televangelists, many who preached Sch",565.376983258951
19," Bachmann is comparing Obama to the co-pilot of the Germanwings flight. ""With his Iran deal, Barack Obama is for the 300 million souls of the United States what Andreas Lubitz was for the 150 souls on the German Wings flight -",869.9035005389792
20," net.  Jordan also used fishing line to trap shrimp and small fish, which he could also eat. ""I was eating a lot of fish,"" he said. ""I died quite a few times.  It was an adventure.  It really",503.9488269762124
21,"Britain, China, France, Russia and the United States), plus Germany. When Netanyahu addresses Congress, he will be speaking to only a U.S. audience; the letter and his speech will be addressed to Iran's leaders -- and are intended to",607.0349521793657
22,", where nearly 85% of the nation's fruits and vegetables are grown, Kuhns said. West Coast states like Washington, Oregon and Idaho are all in the grips of historic droughts, according to the National Drought Mitigation Center, a",583.1532311784587
23, (CNN)The FBI charged a Philadelphia woman on Thursday with trying to travel overseas to fight for ISIS. She's one of three women arrested this week on terror charges. Two New York women were also taken into custody. An FBI complaint cites numerous social,1067.170675205489
24, Iranian men are no longer banned from attending women's sports matches. WOMEN ARE BANNED FROM ATTENDING MOST SPORTS EVENTS IN THE MIDDLE EAST AND THE GULF. THE MEN ARE FREE TO ATTEND. WOMEN,200.29303868731546
25," Indonesia, recent police raids have left editorial websites with angry citations of internet laws and stern demands to remove published material deemed to be defamation or a threat to national security. In Myanmar, the military regime's control of the media is hardly less pervasive, but",506.9369527567915
26," Avril Lavigne revealed that she contracted Lyme disease in 2014, and doctors were initially unable to diagnose her ailment. She was bedridden for five months, where her husband would use tour breaks to care for her and her mother moved in to assist",446.4827562702228
27, analyzed their responses. The results were striking -- and provocative. Watch the video:. CNN's Sara Sidner spoke to someone who saw the moment of the Germanwings Flight 9525 crash -- but from another angle. Footage shows the plane tumbling,538.1356055629641
28," Sunday on CNN's ""State of the Union."" She added that she hopes Netanyahu ""doesn't throw away a chance with making a better agreement, a better framework."" On the GOP side, Sen. Lindsey Graham of South Carolina said Sunday on CNN's",487.5608801622763
29,"-bigoted pizza?"" he asked a passerby. ""Why are they receiving death threats for simply believing marriage is between a man and a woman? It's not right,"" Narducy said. Memories' owners said they'd be willing to",592.0278747555352
30," Indian Police require identity cards for cattle<br />

Related Photos: Indian Police require identity cards for cattle",151.91721074553254
31, the Caribbean coast of Costa Rica. Alvarenga says he hid on the boat for some 12 days before he was rescued by a cargo ship. Rescued man says he is 'utterly thankful' Alvarenga told authorities he had,619.2223579940023
32," human health and safety make the LHC safer than most public works. However, researchers have to remain cautious because the LHC's experiments have the potential to release more than a quadrillion electron volts of energy.  ""The LHC is truly",475.27692503815746
33," recovering. ""I do salute the agents and officers that responded. They came in prepared, though, to stop his alleged crimes,"" Emmett said.Charleston is being treated at an area hospital, according to Regan. The Forsyth County",610.3918858957588
34," Total lunar eclipse is visible to eastern US sky watchers.  _________________________________________

News article: (CNN)Mexico's postponed presidential election has been moved to July 1 because of the country's rising crime rate.  The original election date",251.23101415416787
35,", it struck Kenya, launching coordinated suicide bombings at the Westgate Shopping Centre in Nairobi, which killed 67 people. The next year, Al-Shabaab attacked the U.S. Embassy in Somalia, killing a U.S.",448.9889722564078
36,", priests and pilgrims gathered there for Holy Communion under a canopy. Pope Francis attended the Easter Vigil Mass there the night before. But the holiest day, Easter Sunday, was spent under a rain of tear-filled umbrellas. The faithful were",467.0828242149542
37," responsible for the quality of medical care or degree programs from individual medical practitioners. ""The NCAA is not a medical provider, does not set admission criteria for medical schools, does not oversee the quality of medical education programs, and does not otherwise assume control over",589.4656357241892
38,", but we have worked closely with them to ensure her safety and that of her family."" CNN's calls to DCF Wednesday for comment were not returned. Cassandra has one more chemotherapy treatment scheduled for May. The judge indicated in Wednesday's written decision that",599.6557588216479
39,","" Ronson feat. Mars, Jan. 17, 2015. 12 (to date), ""Blurred Lines,"" Thicke, T.I. + Pharrell, June 22, 2013. 11, ""Same Old Love,"" Eric Church,",846.4273744054042
40," Antarctica recorded 63.5 degrees Fahrenheit on March 24, possibly the highest ever recorded on the continent. The temperature was recorded at Argentina's Esperanza Base on the northern tip of the Antarctica Peninsula, according to CNN affiliate WTNH. (Note to map",503.3721600888369
41," violated Soto and Russell's rights under the federal Religious Freedom Restoration Act.

4 comments:

Anonymous
said...

I agree with your article. I think the people disregarding RFRAs are so to speak ignorant of the",369.7439760233074
42," Atlanta (CNN)Robert Lewis Burns Jr., the original drummer in Southern rock band Lynyrd Skynyrd, died Friday night in a car crash, a Georgia State Patrol spokesman said. Burns, 64, died after his car hit a mailbox",1054.0711946454064
43," Kim Ki-song, accused stabbi...",111.97503026422277
44," that,"" Khaliman said. Sumarti Ningsih's body was found inside a suitcase on the balcony Jutting's demeanor during the weekend police responded to his apartment was ""calm and composed,"" police said at the time. He appeared",655.9854495886148
45," Cartoon Network TV show""Adventure Time."" So begins the dreamy theme song intro to the strangely addictive Cartoon Network TV show that's centered around psychedelic characters like the Ice King, Marceline the Vampire Queen and, of course, Jake and Finn.",757.4432592533983
46," Chelsea Manning says she can now tweet from prison. She is allowed to have a voice phone to dictate her tweets to communications firm Fitzgibbon Media, which will post them on her behalf. She doesn't have internet access in prison. Last year",447.148101842378
47," not Iran, to compromise. The framework agreement is a collection of ambiguous commitments that the parties will try to flesh out into a full accord by the end of June. In this sense, it won't be a deal at all: It will be a",497.53614845238184
48," Diesel and Walker also co-starred in 2011's ""Fast & Furious."" Universal spent a record $140 million to distribute ""Furious 7,"" which cost an estimated $300 million to produce overall. The stars collected $42.5 million in",406.3448076299954
49," Deion Sanders is such a dad. The NFL legend called out Deion Sanders Jr. on Twitter for saying he only eats ""hood doughnuts."" In response, the elder Sanders -- in front of his 912,000 followers -- reminded his son",1031.0815978147261
50," government: ""The First Amendment does not, it is well established, shield governmental defendants from liability for libel damages caused by false assertions about their official conduct."" Second, UVA cannot sue as a private person. The university is not an individual. It",422.3529428651928
51," disadvantage living in conservative Japan.

Related articles

The University of Oxford’s Corpus of Modern Foreign Language Literature, the world’s most comprehensive collection of human-language text from literature to Twitter, has today announced the acquisition of",213.88967981767868
52,", according to the CDC. Blue Bell said that illnesses may have been caused by other products made at the Texas facility, and that it had found no signs of listeria at that plant since its last inspection. Blue Bell's most recent recall also",542.0374825508256
53," whether it was extraterrestrial. He also questioned whether any international treaties were in place to deal with such a potential threat, to which Nakatani responded that he had checked into the matter. ""I confirmed through an ASDF manual that there is no",610.5924438737372
54, said. Yemen's Houthi rebels are holding a flight that was heading to Djibouti with ICRC supplies for the country. NKP Features,273.05775394811474
55," Film director David Lynch has confirmed he will no longer direct the revival of ""Twin Peaks"" -- a cult 1990s television show that was set to return in 2016. The offbeat TV series, created by Lynch and Mark Frost, featured a quirky",908.5076025235497
56," CNN reports on a Kentucky basketball player apologizing for the ""poor choice of words"" he muttered under his breath after the team's stunning loss to Wisconsin on Saturday. As a deflated panel of Wildcats fielded a reporter's question about Wisconsin standout Frank Kaminsky",757.7405354012197
57,"fight with the BIFF. Marwan's whereabouts were unclear during the firefight, but IPAC said he was believed to have escaped. The FBI's confirmation of his death comes as the Philippine government is under fire for the death of 17 SAF personnel",591.6694205332745
58,", Inc., which owns Sea Glass Vacations. The family contracted malaria after their stay at the villa, according to a post on Facebook by their daughter, Patti Stein.",503.69195849711383
59," idea of avoiding racial profiling is hardly unique. Last September, rapper Vic Mensa posted a photo of his ID following a traffic stop and pleaded with his followers to avoid ""the nine."" ""I got the receipt of being stopped and was told to pull",395.31055131740055
60," Six people are injured after an explosion at a controversial chemical plant in China's southeastern Fujian province sparked a huge fire, provincial authorities told state media. The plant, located in Zhangzhou city, produces paraxylene (PX), a reportedly carcin",660.8136471393892
61," up to your door, and leave parcels containing illicit drugs for you to pick up.  FedEx argues that that is not possession. It asserts that when it delivers a package to your home, it ""constructively"" does not ""possess""",550.5688588998198
62," Boston native Mark Wahlberg will star in a film about the Boston Marathon bombing and the manhunt that followed, Deadline reported Wednesday. Wahlberg's film, to be titled ""Patriots' Day,"" is being produced by CBS Films, which",812.8384486765858
63," (CNN)What do we have for the contestant on ""The Price Is Right""? A brand-new car! Whoops. That wasn't supposed to happen. On Thursday's edition of the popular game show, model Manuela Arbelaez accidentally",1101.9628760620676
64," Authorities identified and charged a man Monday in connection with the discovery of human remains in a duffel bag in Cambridge, Massachusetts, over the weekend. Carlos Colina, 32, was arraigned on charges of assault and battery causing serious bodily injury and",808.3728253453014
